1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
2.705928921161502299e-01
3.545323098542642326e-02
3.294424660112721544e-04
6.225102675697175074e-18
6.955218769845290094e-38
6.835881656924429253e-80
9.004135744453614931e-168
7.466142261200648902e-43
1.503635406036581327e-15
2.758270927243293771e-02
2.222953035359911400e-01
7.831782587292039910e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
4.482953234873364723e-01
9.617386761563902209e-02
9.058379761567101132e-03
9.926620322223049439e-08
1.883190608699695495e-20
4.138882137766521703e-38
9.990933465923305962e-80
1.527839965464106724e-40
2.800507930523980939e-15
2.633892206210596693e-02
2.204246915937677076e-01
7.846192837158663114e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
7.096593683051070078e-01
2.432299155123621437e-01
4.999841359833533810e-02
4.435155445714522235e-03
2.384855028055433832e-08
6.585734591147520471e-21
5.959562446044058880e-38
2.071356600526863882e-36
2.061543453873923596e-14
2.511674750037303991e-02
2.154138872915214997e-01
7.806623210777595689e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.747573312349843144e-01
4.866240891178061356e-01
1.736650515230139524e-01
3.282527017314155332e-02
2.591752905693188967e-03
1.966067958659283770e-09
5.727849055925864967e-22
2.018161729600103838e-30
6.348900461280712152e-13
2.508842274504006348e-02
2.154879987869587621e-01
7.812378675595863520e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
7.821725420183748279e-01
4.014352160125161939e-01
1.287302817041901526e-01
2.002378307438880400e-02
1.259436874036138666e-03
5.675066574119901409e-11
4.517380706326632610e-22
3.875237697562218359e-11
2.505746235490028881e-02
2.153728689003085450e-01
7.812964994933075946e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
7.000743144888288416e-01
3.262908419523595227e-01
8.869028291740253811e-02
1.115576176486577330e-02
2.124880155204600688e-04
2.604522959398612700e-12
3.456474454077243063e-09
2.507805188972431210e-02
2.153269191306188546e-01
7.811977827659438711e-01
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
9.667329749473262401e-01
9.724651212244519449e-01
1.000000000000000000e+00
9.884331340840165625e-01
6.133427238053889008e-01
2.564372183961952656e-01
5.927661662220306410e-02
5.973301608385655527e-03
